bgt_lokaal_id,vec_pand_outline,room,verdieping,appartement,ruimte,attachment,vec_pand_rooms,perceel_id,bag_pnd,bgt_geometry
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r34,BEGANE GROND,3,,front,"POLYGON ((140774.26102996743 470882.41211082175, 140774.27141442138 470882.9512888829, 140773.9199425984 470882.95274646004, 140773.9189965267 470882.4178097135, 140774.26102996743 470882.41211082175))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r35,BEGANE GROND,3,kantoor,front,"POLYGON ((140774.28406653283 470885.07266780874, 140776.0860340889 470885.03296079114, 140776.09392209467 470885.6104969984, 140774.30270311947 470885.77647474554, 140774.28406653283 470885.07266780874))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r4,2e VERDIEPING,2,cv,front,"POLYGON ((140788.66671201854 470880.93770657066, 140788.65578988846 470879.85937814676, 140789.42548873837 470879.85036847583, 140789.449452743 470880.92987887654, 140788.66671201854 470880.93770657066))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r5,2e VERDIEPING,1,slaapkamer,front,"POLYGON ((140788.66671201854 470880.93770657066, 140788.684416166 470882.03024674446, 140786.94613810963 470882.0623508853, 140786.94443022867 470880.2094331632, 140786.96191455112 470880.96686556493, 140787.90006645705 470880.948986676, 140788.66671201854 470880.93770657066))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r6,2e VERDIEPING,2,slaapkamer,front,"POLYGON ((140788.684416166 470882.03024674446, 140788.66671201854 470880.93770657066, 140789.449452743 470880.92987887654, 140790.39594555675 470880.9095303675, 140790.4059864727 470882.00282558, 140789.44044997753 470882.00669719384, 140788.684416166 470882.03024674446))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r7,2e VERDIEPING,1,buitenr.,front,"POLYGON ((140788.684416166 470882.03024674446, 140788.7124470746 470882.7290891426, 140787.9704036223 470882.7356932593, 140787.97558184498 470882.94275868894, 140785.81611558658 470882.9751013085, 140785.78011097034 470882.09147944173, 140786.94613810963 470882.0623508853, 140788.684416166 470882.03024674446))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r8,2e VERDIEPING,2,buitenr.,front,"POLYGON ((140788.7124470746 470882.7290891426, 140788.684416166 470882.03024674446, 140789.44044997753 470882.00669719384, 140789.44480055704 470882.71822684875, 140788.7124470746 470882.7290891426))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b2b35f4ff1c2401384f98d016e8dfdba,"POLYGON ((140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605))",r9,1e VERDIEPING,2,gang,front,"POLYGON ((140781.4132099572 470882.80713893136, 140781.42562263622 470882.1172952934, 140781.81488819033 470882.10852266493, 140782.1903620307 470882.08649526024, 140782.19090976843 470882.79209067806, 140781.4132099572 470882.80713893136))",HVS00N1882,0402100001617559,"MULTIPOLYGON (((140747.705 470833.721, 140757.089 470831.887, 140757.21 470832.572, 140758.146 470832.365, 140759.691 470839.267, 140760.204 470841.777, 140759.426 470842.067, 140759.736 470844.666, 140760.181 470847.076, 140760.314 470849.053, 140760.763 470851.98, 140761.933 470860.638, 140756.029 470861.477, 140747.513 470860.553, 140746.837 470855.187, 140744.022 470834.307, 140744.093 470834.296, 140744.109 470834.415, 140747.71 470833.761, 140747.705 470833.721)))"
G0402.b64679a903a8464c8dadd09abc9f562e,"POLYGON ((140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147))",r1,2e VERDIEPING,1,slaapkamer,front,"POLYGON ((140788.62802973884 470877.90744052373, 140788.65578988846 470879.85937814676, 140787.87745968142 470879.86848885164, 140787.59482624586 470879.871797203, 140786.94530988112 470879.879400084, 140786.89573427534 470877.96384413406, 140788.62802973884 470877.90744052373))",HVS00N1882,0402100001491801,"MULTIPOLYGON (((140756.169 470870.512, 140756.815 470883.565, 140755.924 470883.502, 140750.15 470883.523, 140750.029 470870.485, 140756.169 470870.512)))"
G0402.b64679a903a8464c8dadd09abc9f562e,"POLYGON ((140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147))",r1,2e VERDIEPING,1,slaapkamer,front,"POLYGON ((140788.62802973884 470877.90744052373, 140788.65578988846 470879.85937814676, 140787.87745968142 470879.86848885164, 140787.59482624586 470879.871797203, 140786.94530988112 470879.879400084, 140786.89573427534 470877.96384413406, 140788.62802973884 470877.90744052373))",HVS00N1882,0402100001491801,"MULTIPOLYGON (((140756.169 470870.512, 140756.815 470883.565, 140755.924 470883.502, 140750.15 470883.523, 140750.029 470870.485, 140756.169 470870.512)))"
G0402.b64679a903a8464c8dadd09abc9f562e,"POLYGON ((140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147))",r10,1e VERDIEPING,4,trap en gang,front,"POLYGON ((140781.42562263622 470882.1172952934, 140781.4132099572 470882.80713893136, 140780.73546587818 470882.8142870093, 140780.73546587818 470883.01358754636, 140778.57127879135 470883.05328087474, 140778.55911115554 470882.15501884045, 140779.62527622824 470882.13489975466, 140781.03041020792 470882.1229338503, 140781.42562263622 470882.1172952934))",HVS00N1882,0402100001491801,"MULTIPOLYGON (((140756.169 470870.512, 140756.815 470883.565, 140755.924 470883.502, 140750.15 470883.523, 140750.029 470870.485, 140756.169 470870.512)))"
G0402.b64679a903a8464c8dadd09abc9f562e,"POLYGON ((140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147))",r10,1e VERDIEPING,4,trap en gang,front,"POLYGON ((140781.42562263622 470882.1172952934, 140781.4132099572 470882.80713893136, 140780.73546587818 470882.8142870093, 140780.73546587818 470883.01358754636, 140778.57127879135 470883.05328087474, 140778.55911115554 470882.15501884045, 140779.62527622824 470882.13489975466, 140781.03041020792 470882.1229338503, 140781.42562263622 470882.1172952934))",HVS00N1882,0402100001491801,"MULTIPOLYGON (((140756.169 470870.512, 140756.815 470883.565, 140755.924 470883.502, 140750.15 470883.523, 140750.029 470870.485, 140756.169 470870.512)))"
G0402.b64679a903a8464c8dadd09abc9f562e,"POLYGON ((140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147))",r11,1e VERDIEPING,2,gang + trap,front,"POLYGON ((140781.42562263622 470882.1172952934, 140781.40500480752 470879.7382620916, 140781.80392637267 470879.7327738413, 140781.79705889575 470880.2554515601, 140782.17263442778 470880.2541947597, 140782.17973433173 470880.96905741206, 140781.81450518942 470880.97815278964, 140781.81488819033 470882.10852266493, 140781.42562263622 470882.1172952934))",HVS00N1882,0402100001491801,"MULTIPOLYGON (((140756.169 470870.512, 140756.815 470883.565, 140755.924 470883.502, 140750.15 470883.523, 140750.029 470870.485, 140756.169 470870.512)))"
G0402.b64679a903a8464c8dadd09abc9f562e,"POLYGON ((140771.38673895597 470883.17509177147, 140771.38272214602 470883.87361760286, 140771.40172365794 470884.4573660428, 140771.40088127714 470886.0453630605, 140774.30270311947 470885.77647474554, 140776.09392209467 470885.6104969984, 140776.0860340889 470885.03296079114, 140775.99201394524 470878.1490868835, 140772.387998147 470878.2156895822, 140771.28200507874 470878.2361284835, 140771.3669385525 470882.3058323956, 140771.38673895597 470883.17509177147))",r11,1e VERDIEPING,2,gang + trap,front,"POLYGON ((140781.42562263622 470882.1172952934, 140781.40500480752 470879.7382620916, 140781.80392637267 470879.7327738413, 140781.79705889575 470880.2554515601, 140782.17263442778 470880.2541947597, 140782.17973433173 470880.96905741206, 140781.81450518942 470880.97815278964, 140781.81488819033 470882.10852266493, 140781.42562263622 470882.1172952934))",HVS00N1882,0402100001491801,"MULTIPOLYGON (((140756.169 470870.512, 140756.815 470883.565, 140755.924 470883.502, 140750.15 470883.523, 140750.029 470870.485, 140756.169 470870.512)))"
